2027	鄂靖文	69100
2028	陳思宇 (政治人物)	69068
2029	娛樂百分百	68899
2030	克里斯·伊凡	68887
2031	盜墓筆記	68870
2032	2017年芬普尼鸡蛋污染事件	68654
2033	Good Night Show 全民造星	68490
2034	王源 (艺人)	68444
2035	人工智能 (电影)	68435
2036	楊安澤	68367
2037	吳承洋 (1989年)	68312
2038	浅情人不知	68290
2039	奇異博士	68267
2040	弒婚遊戲	68246
2041	珍珠港事件	68193
2042	月之戀人－步步驚心：麗	68180
2043	一起幹大事	68167
2044	婚姻故事	68149
2045	你也是人類嗎	67948
2046	华国锋	67930
2047	廖苡喬	67902
2048	張雪迎	67856
2049	欧洲冠军联赛	67841
2050	龍珠超	67774
2051	杰弗里·爱泼斯坦	67737
2052	李玖哲	67584
2053	鬥氣一族	67563
2054	支那	67523
2055	殷梨亭	67510
2056	深圳市	67504
2057	高金素梅	67500
2058	滕錦光	67476
2059	2012年東京台灣女留學生命案	67444
2060	竇驍	67430
2061	一起出发吧	67322
2062	35歲的高中生	67299
2063	蕭美琴	67282
2064	贾乃亮	67126
2065	蟻人 (電影)	67090
2066	林清玄	67055
2067	周焯華	67034
2068	尹馨	67005
2069	聖鬥士星矢角色列表	66990
2070	哆啦A梦电影作品	66971
2071	寶來溫泉	66922
2072	爱上北斗星男友	66920
2073	日本天皇列表	66785
2074	不老溫泉	66775
2075	去年聖誕節 (電影)	66759
2076	人生若如初相见	66701
2077	中国共产党第十九届中央委员会第四次全体会议	66701
2078	浩角翔起	66640
2079	WINNER	66570
2080	抑郁症	66549
2081	柯奐如	66480
2082	赵乐际	66455
2083	2019年美洲國家盃	66434
2084	傅恒	66425
2085	生活大爆炸	66405
2086	权力的游戏角色列表	66331
2087	怪醫黑傑克	66257
2088	复仇者联盟4：终局之战	66242
2089	美國政府停擺	66147
2090	中元節與盂蘭盆節	66119
2091	香港理工大學衝突	66076
2092	库尔斯克号核潜艇	65951
2093	忌日快樂	65889
2094	隋唐演義 (2013年電視劇)	65866
2095	王梓軒	65843
2096	木上益治	65751
2097	鷹眼 (漫畫)	65747
2098	棒球大聯盟	65740
2099	米日古丽·图尔荪	65705
2100	美國隊長3：英雄內戰	65668
2101	使命召唤：现代战争 (2019年游戏)	65552
2102	捉迷藏 (韓國電視劇)	65447
2103	孙燕姿	65425
2104	2019年澳洲羽毛球公開賽	65402
2105	鄭乾柱	65306
2106	51区	65288
2107	幻視 (漫畫)	65286
2108	赵今麦	65284
2109	奇皇后 (電視劇)	65243
2110	莱昂纳多·迪卡普里奥	65215
2111	同性婚姻	65198
2112	人間失格	65109
2113	橋本環奈	65098
2114	毛不易	65062
2115	郭冠英	65014
2116	來了！張寶利	65002
2117	波音787	64887
2118	安普賢	64886
2119	郁可唯	64883
2120	暗戀橘生淮南 (2019年電視劇)	64861
2121	Kara	64827
2122	乌克兰亲欧盟示威运动	64791
2123	姜濤	64779
2124	南方澳大橋	64777
2125	九陰真經	64773
2126	呂孫綾	64699
2127	Faker	64674
2128	陈敏尔	64665
2129	罗云熙	64658
2130	李纯 (演员)	64647
2131	卢卡·东契奇	64592
2132	刺客教條系列	64563
2133	葉正	64545
2134	芬太尼	64527
2135	蔣孝嚴	64497
2136	克里斯·普瑞特	64421
2137	2019年夏季世界大學運動會	64336
2138	李兆基 (演員)	64262
2139	DC擴展宇宙	64120
2140	侯友宜	64049
2141	宋康昊	64041
2142	鄭柏林	64036
2143	中华人民共和国国庆节	64026
2144	黃心娣	64014
2145	悠仁親王	64007
2146	七月与安生 (电视剧)	63982
2147	996工作制	63903
2148	詹姆斯·麥艾維	63873
2149	清朝君主列表	63828
2150	Priest	63805
2151	任容萱	63800
2152	陳俊傑 (網路紅人)	63788
2153	浪漫醫生金師傅	63780
2154	信長老師的年幼妻子	63728
2155	第倫桃	63725
2156	黑寡婦 (電影)	63667
2157	李治廷	63663
2158	復仇者聯盟 (電影)	63583
2159	黄晓明	63567
2160	盧秀燕	63514
2161	白安	63501
2162	失蹤網紅	63481
2163	葉劉淑儀	63472
2164	王建民 (棒球員)	63377
2165	這群人	63367
2166	因为遇见你	63358
2167	夏至	63355
2168	藍可兒死亡事件	63351
2169	姜皓文	63275
2170	P風暴	63242
2171	宣萱	63132
2172	EXIT (電影)	63081
2173	歼-20	63078
2174	端午節 (華人)	63052
2175	张三丰	62872
2176	李寶英	62854
2177	陳百祥	62783
2178	辛灏年	62734
2179	BLEACH	62673
2180	死侍	62668
2181	Heaven？	62667
2182	2020年中華民國總統副總統及立法委員選舉	62561
2183	客：The Guest	62532
2184	夏瀛洲	62517
2185	宜蘭縣縣長	62472
2186	2020年夏季奧林匹克運動會棒球比賽	62449
2187	怒晴湘西	62429
2188	猛毒	62401
2189	港鐵	62381
2190	李泰蘭	62321
2191	白血病	62302
2192	李宗瑞性侵案	62281
2193	夏萍	62241
2194	美丽岛电子报	62236
2195	我的黃金光輝人生	62225
2196	一方通行	62195
2197	俞承豪	62183
2198	朝鮮生存記	62098
2199	唐艺昕	62026
2200	林憶蓮	62026
2201	西野七瀨	62024
2202	李尚禹	61992
2203	言明澔	61925
2204	甲鐵城的卡巴內里	61843
2205	香港選舉制度	61818
2206	灌篮高手	61811
2207	草鱼	61719
2208	王立強	61709
2209	2019年世界羽毛球錦標賽女子單打項目	61671
2210	狎鷗亭白夜	61645
2211	彭定康	61594
2212	共济会	61444
2213	真實惡意原則	61438
2214	笑傲江湖	61419
2215	復仇者 (漫畫)	61339
2216	科學一方通行	61332
2217	波多黎各	61296
2218	席維斯·史特龍	61284
2219	馴龍高手	61254
2220	成勛	61189
2221	郑恺	61091
2222	刘特佐	61068
2223	焦佳弘	61007
2224	中国人民解放军海军	60991
2225	呂慧儀	60947
2226	紅毛城	60909
2227	李美淑	60875
2228	陳浩天	60871
2229	巴基斯坦	60854
2230	河正宇	60827
2231	兒童節	60728
2232	石房有	60676
2233	彭國華	60593
2234	太宰治	60498
2235	柳承龍	60467
2236	暗戀橘生淮南	60246
2237	吳佩慈	60235
2238	曾治豪	60192
2239	三神器	60160
2240	梁競徽	60061
2241	鄭則仕	60055
2242	梁世宗 (韓國)	60028
2243	肛交	59995
2244	姚明	59917
2245	王晶	59897
2246	我不是药神	59864
2247	浩克 (漫畫)	59856
2248	與神的約定	59836
2249	科比·布莱恩特	59814
2250	愛情白皮書	59806
2251	我的奇妙男友	59769
2252	特斯拉 (公司)	59754
2253	黃子華	59737
2254	AKB48	59732
2255	普密蓬·阿杜德	59675
2256	汪峰	59654
2257	蔡瀚億	59578
2258	辜寬敏	59411
2259	老有所依	59399
2260	猎鹰 (漫画)	59330
2261	林萱瑜	59253
2262	屈原	59236
2263	Leo王	59179
2264	克里斯·漢斯沃	59167
2265	本庄鈴	59144
2266	明天會更好	59136
2267	和遊記	59133
2268	辛芷蕾	59089
2269	梁舜燕	59070
2270	與神同行：最終審判	59004
2271	黃子佼	58984
2272	夏至未至	58917
2273	翻車魚	58872
2274	2016年香港立法會選舉	58749
2275	孟加拉国	58738
2276	趙孟姿	58729
2277	譚凱琪	58714
2278	臺灣同性婚姻釋憲案	58709
2279	李小勇	58682
2280	永野芽郁	58666
2281	NU'EST	58602
2282	上班不要看	58601
2283	FTIsland	58601
2284	許崑源	58598
2285	絕代商驕	58503
2286	银魂	58488
2287	張靜初	58429
2288	邢昭林	58345
2289	苦苓	58315
2290	2019年NBA全明星賽	58238
2291	圆明园	58216
2292	張維洲	58212
2293	卞慶華	58177
2294	新西遊記	58166
2295	林夕	58144
2296	白曉燕命案	57999
2297	四月是你的謊言	57963
2298	柳翰雅	57942
2299	2019年韓國羽毛球大師賽	57918
2300	沛小嵐	57899
2301	大江大河	57891
2302	卡拉屋企	57869
2303	SMG戰隊	57782
2304	陳昱安殺父案	57720
2305	阿神	57666
2306	還珠格格	57590
2307	夏目友人帳	57582
2308	歐陽龍	57544
2309	皿三昧	57542
2310	陈晓	57454
2311	春分	57451
2312	瓊瑤	57430
2313	邵翔	57412
2314	逃出魔幻紀	57324
2315	假設性無罪	57300
2316	西班牙寄宿	57280
2317	都敬秀	57258
2318	暴雪娛樂	57213
2319	沈祖堯	57061
2320	李源潮	57044
2321	愛子內親王	57021
2322	葉問3	56977
2323	美人樹	56945
2324	克里斯汀·貝爾	56926
2325	立法院	56863
2326	张翰 (中国大陆演员)	56857
2327	不起眼女主角培育法	56810
2328	愛情的溫度	56806
2329	余思霆	56806
2330	霸王別姬 (電影)	56704
2331	元朗	56669
2332	蘭蔻取消何韻詩演唱會風波	56639
2333	林智妍	56616
2334	陳宜民	56530
2335	蘭陵王 (電視劇)	56428
2336	詐騙女神	56423
2337	美国恐怖故事	56298
2338	伊隆·马斯克	56290
2339	鄭立	56245
2340	女兒們的戀愛	56218
2341	辛睿恩	56174
2342	劉奕兒	56157
2343	獵獸神兵	56110
2344	萬安演習	56037
2345	郭襄	56027
2346	廉政風雲	56021
2347	美人魚 (2016年電影)	56019
2348	人生無限公司巡迴演唱會	56012
2349	黃宗澤	55972
2350	Stove League	55950
2351	控訴者羅南	55944
2352	Swish (行動支付)	55924
2353	美國－香港政策法	55890
2354	江泽民派系	55874
2355	隐形守护者	55867
2356	陸貞傳奇	55831
2357	李瑞鎮	55820
2358	恶魔少爷别吻我	55808
2359	台灣高鐵	55791
2360	LGBT	55780
2361	薄熙来事件	55724
2362	吳若希	55691
2363	2019年馬來西亞羽毛球大師賽	55689
2364	致親愛的法官大人	55673
2365	婁峻碩	55666
2366	阿布·贝克尔·巴格达迪	55582
2367	7-Eleven	55582
2368	九三〇事件	55570
2369	玖壹壹	55550
2370	歐若拉公主	55498
2371	林宣妤	55419
2372	黑嘉嘉	55391
2373	秋分	55293
2374	在YouTube上訂閱人數最多的用戶列表	55287
2375	李连杰	55227
2376	曹丕	55202
2377	Kingdom (電視劇)	55198
2378	全昭旻	55195
2379	殺人回憶	55115
2380	許淑華 (南投縣)	55041
2381	哭泣的女人 (電影)	55008
2382	大坂直美	54985
2383	匯率操縱國	54959
2384	Monster (電視劇)	54952
2385	陳雅思	54926
2386	房间 (2015年电影)	54917
2387	黑木香	54912
2388	太陽會	54877
2389	最动听的事	54860
2390	決勝時刻系列	54840
2391	林卓廷	54834
2392	于淼	54815
2393	我的少女時代	54810
2394	中華民國國家安全局	54801
2395	眼球中央電視台	54783
2396	我是大哥大!!	54765
2397	李幼梨	54743
2398	白癡公主	54712
2399	國民老公2	54690
2400	I.O.I	54685
2401	周梓樂墮樓事件	54683
2402	张佳宁	54629
2403	NO GAME NO LIFE 遊戲人生	54568
2404	兩岸和平協議	54428
2405	泰坦尼克号	54330
2406	宋朝	54234
2407	泰坦尼克号 (1997年电影)	54208
2408	恐慌症	54199
2409	永璂	54184
2410	中华人民共和国国旗	54165
2411	中環灣仔繞道	54142
2412	丁子高	54100
2413	張家輝	54065
2414	对乙酰氨基酚	54058
2415	太古集團	54011
2416	玩命關頭8	53977
2417	朱云来	53975
2418	觀世音菩薩	53950
2419	伊莎貝·英格朗	53918
2420	愛情是Beautiful，人生是Wonderful	53917
2421	何超盈	53912
2422	章立衡	53886
2423	竹達彩奈	53815
2424	傅里叶变换	53811
2425	惡魔獵人系列	53713
2426	黃毓民	53660
2427	紙房子	53641
2428	林煒	53635
2429	事件視界望遠鏡	53596
2430	律政新人王II	53549
2431	揀擇－女人們的戰爭	53529
2432	2NE1	53498
2433	Rich Man	53396
2434	伊莉莎白·霍姆斯	53345
2435	三角函数	53324
2436	射龍門 (撲克遊戲)	53307
2437	林嘉欣	53264
2438	艾爾頓·約翰	53213
2439	梟龍戰機	53177
2440	邱昊奇	53154
2441	甜甜圈	53149
2442	蝦皮購物	53128
2443	比特犬	53120
2444	沃尔特·弗雷泽	53106
2445	路德维希·范·贝多芬	53088
2446	炎亞綸	53040
2447	RION	52983
2448	佩佩蛙	52980
2449	基督教	52949
2450	黃智雯	52723
2451	任学锋	52677
2452	2019年國際足協女子世界盃	52663
2453	蘇慧倫	52616
2454	孝聖憲皇后	52614
2455	金泰希	52594
2456	莫文蔚	52572
2457	缘之空	52568
2458	花椒之味	52537
2459	呂蒔媛	52528
2460	在黑暗中說的鬼故事 (電影)	52495
2461	明星來解謎 (第二季)	52360
2462	范瑋琪	52284
2463	2019年日韓貿易戰	52151
2464	江永祥	52087
2465	希腊字母	52017
2466	歌詩達協和號觸礁事故	51998
2467	塔利班	51990
2468	TvN Asia	51970
2469	波羅的海之路	51902
2470	落羽杉	51889
2471	趙姬	51881
2472	JoJo的奇妙冒險 (電視動畫)	51732
2473	謝維洲	51687
2474	安心偷食事件	51654
2475	香港國際互聯網交換中心	51651
2476	重陽節	51603
2477	2003年香港七一遊行	51417
2478	鍾瑶	51364
2479	颜色革命	51288
2480	一例一休	51253
2481	龍俊亨	51205
2482	香港麻雀胡牌列表	51173
2483	華為251事件	51164
2484	社会信用体系	51093
2485	崔永元	50978
2486	勿謂言之不預也	50966
2487	潮吹	50961
2488	A-Lin	50890
2489	金子輕鬆出來吧	50864
2490	米婭·卡莉法	50833
2491	赤納粹	50746
2492	新竹市	50722
2493	謝瓊煖	50674
2494	CATS貓	50574
2495	自由亚洲电台	50559
2496	顏正國	50507
2497	三吉彩花	50502
2498	葉問 (電影)	50472
2499	陽光先生	50425
2500	吉娃娃	50373
2501	陳法拉	50218
2502	鄭雨盛	50121
2503	2019年世界羽毛球錦標賽男子單打項目	50087
2504	思覺失調	49970
2505	何如芸	49916
2506	陳明通	49902
2507	小岛秀夫	49691
2508	吳昇峰	49685
2509	金玉彬	49608
2510	喜樂島聯盟	49600
2511	伍佰	49590
2512	父親節	49519
2513	梁芷珮	49516
2514	行人保護時相	49502
2515	天生一对 (泰国电视剧)	49490
2516	HELLO WORLD	49476
2517	貴婦奈奈	49435
2518	嚴凱泰	49373
2519	馬蹄露 (藝人)	49346
2520	弗里德里希·费迪南·龙格	49317
2521	王棕	49251
2522	99億的女人	49249
2523	2019年度香港小姐競選	49225
2524	林明禎	49190
2525	灼人秘密	49162
2526	台灣樂天市場	49140
2527	林姿妙	49081
2528	区域全面经济伙伴关系协定	49049
2529	王賢誌	48940
2530	吳宏謀	48907
2531	李白	48886
2532	林奕含	48854
2533	1	48843
2534	珍妮佛·康納莉	48758
2535	射精	48717
2536	女力報到－小資女上班記	48649
2537	怪奇孤兒院 (電影)	48643
2538	連千毅	48617
2539	林秀怡	48573
2540	滿大人 (漫威漫畫)	48549
2541	鄭秀晶	48547
2542	满脑都是○○的我没办法谈恋爱	48532
2543	兄弟 (無綫電視劇)	48486
2544	黃景瑜	48460
2545	鸿蒙 (操作系统)	48375
2546	赵正永	48307
2547	香港電影金像獎	48263
2548	殷素素	48191
2549	路西法效应	47887
2550	全慧珍	47719
2551	蓋世寶	47719
2552	孫正義	47693
2553	貓的孩子	47645
2554	陳宏昌	47551
2555	夕霧花園 (電影)	47355
2556	陳靜 (演員)	47320
2557	周强	47271
2558	吾爾開希	47239
2559	MC HotDog	47185
2560	阿部玛利亚	47058
2561	STAR WARS：最後的絕地武士	46870
2562	0	46777
2563	明星來解謎	46745
2564	麥坎西·黛維斯	46717
2565	金寶拉	46692
2566	宋昰昀	46590
2567	紅孩兒 (團體)	46490
2568	江少慶	46424
2569	烏坎事件	46371
2570	鄭宏輝	46320
2571	万鹏 (女演员)	46300
2572	山本五十六	46254
2573	民主黨 (香港)	46143
2574	2016年內湖隨機殺人事件	46118
2575	东风-17高超音速弹道导弹	46093
2576	敗犬女王	46070
2577	五月天人生無限公司3D	46026
2578	IOS 13	45987
2579	艾未未	45969
2580	楊柳青 (藝人)	45943
2581	趙家賢	45893
2582	陶傑	45876
2583	許淑華 (臺北市)	45869
2584	黑寡妇 (娜塔莎·罗曼诺娃)	45839
2585	2019年6月16日反對逃犯條例修訂草案遊行	45645
2586	中年	45629
2587	臺灣醫院列表	45616
2588	大娛樂家 (電影)	45566
2589	李晨 (演员)	45563
2590	美援	45559
2591	黃翠如	45511
2592	親中媒體	45511
2593	Perfume (韓國電視劇)	45501
2594	鄭聚然	45451
2595	龍劭華	45419
2596	林子祥	45411
2597	张全蛋	45335
2598	朱晨麗	45290
2599	玩命關頭9	45268
2600	花木兰	45218
2601	告台湾同胞书	45156
2602	施柏宇	45119
2603	安眠書店 (電視劇)	45104
2604	新妓生傳	45084
2605	聖誕夜	45058
2606	光明報	44972
2607	JUMP FORCE	44943
2608	飛虎之潛行極戰	44884
2609	王維林	44825
2610	岑寧兒	44774
2611	钱学森	44753
2612	反對逃犯條例修訂草案佔領行動	44640
2613	紫姑	44603
2614	卓榮泰	44562
2615	追龍 (電影)	44560
2616	世界棒球經典賽	44543
2617	世界殖民地獨立時間列表	44542
2618	山本寬	44519
2619	志效	44498
2620	2019年中央广播电视总台春节联欢晚会	44481
2621	路嘉怡	44444
2622	臺灣前途決議文	44420
2623	超級機器人大戰T	44393
2624	最高法院檢察署特別偵查組	44389
2625	2015年香港區議會選舉	44386
2626	孝恭章皇后	44362
2627	日月明功虐死案	44359
2628	黑超特警組	44315
2629	咖啡王子1號店	44266
2630	范雲 (臺灣)	44170
2631	2008年中華民國總統選舉	44152
2632	我的波塞冬	44057
2633	明星大偵探第五季節目列表	44056
2634	陳建銘	44045
2635	滚滚红尘 (电影)	44020
2636	雅子皇后	43932
2637	古一 (漫畫)	43916
2638	ARM架構	43839
2639	清明	43782
2640	笑容的代價	43766
2641	CNBLUE	43764
2642	歐陽妮妮	43753
2643	紅髮艾德	43736
2644	红黄蓝教育	43706
2645	金门炮战	43665
2646	區議會（第二）功能界別	43660
2647	籃球少年王	43617
2648	楊思標	43599
2649	一級玩家 (電影)	43590
2650	非獸性男女	43582
2651	申俞娜	43570
2652	傻瓜們的監獄生活	43523
2653	管中閔	43519
2654	吳桐潭	43517
2655	重甲機神 Baryon	43492
2656	赵国	43490
2657	愛·滿人間	43466
2658	郑文杰失踪事件	43445
2659	黃金兄弟	43432
2660	太陽 (歌手)	43403
2661	金秀賢 (男演員)	43314
2662	趙紫陽	43236
2663	反滲透法草案	43231
2664	理想國 (電視劇)	43107
2665	邱國正	43075
2666	李彩鈴	43064
2667	卡蘿·丹佛斯	42975
2668	蘇啟誠	42918
2669	杰克·吉林哈尔	42910
2670	劉冠廷	42910
2671	巨齒鯊 (電影)	42801
2672	刘士余	42779
2673	驅魔使者	42737
2674	競舞娛樂	42730
2675	容祖兒演唱會列表	42702
2676	明仁宗	42690
2677	X戰警：天啟	42667
2678	名偵探柯南角色列表	42656
2679	艾莎·岡薩雷	42638
2680	千岛湖事件	42545
2681	海爾希 (歌手)	42539
2682	徐步高槍擊案	42535
2683	古墓丽影：源起之战	42532
2684	十大槍擊要犯	42496
2685	張致恆	42461
2686	橘�	42453
2687	陈世美	42451
2688	光棍节	42435
2689	何艷娟	42411
2690	三国机密之潜龙在渊	42408
2691	第70回NHK紅白歌合戰	42376
2692	波音	42292
2693	胡春华	42244
2694	五眼聯盟	42169
2695	莱姆病	42165
2696	入住請敲門	42158
2697	吃豆人	42149
2698	亚特兰蒂斯	42140
2699	傅满洲	42131
2700	八大工業國組織	42120
2701	梶裕貴	42110
2702	警察機動部隊	42105
2703	龍涎香	42090
2704	亨利五世 (英格兰)	42053
2705	张翠山	42036
2706	林麗蟬	42001
2707	臺灣民眾黨 (2019年)	41824
2708	哈莉·奎茵	41749
2709	白冰冰	41725
2710	又一城	41664
2711	WOWAKA	41578
2712	福爾摩沙衛星七號	41550
2713	臉紅的思春期	41520
2714	惊奇队长 (漫威漫画)	41456
2715	王牌對王牌 (真人秀)	41456
2716	约翰·塞巴斯蒂安·巴赫	41451
2717	遇见王沥川	41440
2718	中國國民黨主席	41402
2719	王德民	41382
2720	臺灣燈會	41381
2721	诺曼底战役	41364
2722	冒險聖歌	41319
2723	L風暴	41290
2724	古董局中局	41278
2725	安雅·泰勒-喬伊	41276
2726	南京大屠殺	41261
2727	死亡遊行	41225
2728	擁抱太陽的月亮	41221
2729	李遠哲	41157
2730	Uni Girls	41125
2731	千田愛紗	41106
2732	赵怡翔	41091
2733	王健林	41017
2734	三流之路	40959
2735	蒂達·史雲頓	40954
2736	羅范椒芬	40936
2737	鄭世維	40931
2738	克里斯蒂安·科斯托夫	40887
2739	愛田飛鳥	40881
2740	民主建港協進聯盟	40854
2741	陳國坤	40844
2742	內湖隨機殺人事件	40844
2743	逃跑計劃	40829
2744	金无怠	40803
2745	环球时报	40799
2746	倪匡	40795
2747	PRISTIN	40786
2748	AKB48 Team TP	40782
2749	李小鹏 (政治人物)	40763
2750	邵岱兒	40714
2751	崔鍾訓	40702
2752	美国队长3	40661
2753	Highlight (韓國組合)	40632
2754	谢尔宾斯基地毯	40597
2755	香港國際機場	40595
2756	阿凡达	40586
2757	我的邻居睡不着	40586
2758	T.O.P.	40575
2759	2019年瑞士羽毛球公開賽	40493
2760	J戰隊	40480
2761	蓝鲸 (游戏)	40454
2762	證人 (2019年電影)	40419
2763	弗雷迪·莫库里	40387
2764	非分熟女	40374
2765	屋塔房王世子	40345
2766	神的測驗	40315
2767	2019年巴黎圣母院大火	40274
2768	猎魔人	40204
2769	姜建銘	40200
2770	李光耀	40195
2771	張愛玲	40174
2772	X光室的奇蹟	40148
2773	法国网球公开赛	40144
2774	陳楚翔	40133
2775	微陽症	40105
2776	颱風海貝思 (2019年)	40090
2777	2018年中美贸易争端	40043
2778	李民基	39978
2779	055型导弹驱逐舰	39966
2780	黃藝智	39918
2781	聖週五	39909
2782	陳明文	39896
2783	逃出絕命鎮	39873
2784	朱迪·加兰	39870
2785	迷魂車	39843
2786	美國國家男子籃球隊	39784
2787	哦！我的皇帝陛下	39766
2788	楊謹華	39763
2789	台灣YouTuber訂閱人數排行榜	39751
2790	楊秋興	39718
2791	李猶龍	39662
2792	范遥	39646
2793	余湘	39626
2794	2019年英雄聯盟季中邀請賽	39615
2795	麻将	39605
2796	埃塞俄比亚航空302号班机空难	39602
2797	裴斗娜	39565
2798	赤月青日	39559
2799	Black Dog (電視劇)	39491
2800	維吾爾人權政策法案	39472
2801	吳奇隆	39442
2802	Level Up	39415
2803	阿拉伯国家联盟	39401
2804	祭姪文稿	39395
2805	壞傢伙們	39385
2806	鐘鉉	39385
2807	海盜戰記	39366
2808	於離別之朝束起約定之花	39314
2809	河智苑	39297
2810	康裕成	39293
2811	花谢花飞花满天	39282
2812	夏时制	39251
2813	吳京 (演員)	39196
2814	火星生活 (韓國電視劇)	39164
2815	丁春誠	39153
2816	詭探	39133
2817	王柏融	39116
2818	王立強事件	39096
2819	極惡人魔	39088
2820	三重邊界	38988
2821	诺贝尔奖	38937
2822	惡行 (電視劇)	38916
2823	竊聽	38905
2824	柳俊江	38860
2825	事件視界	38858
2826	蜂鳥音樂	38854
2827	聖王公傳奇	38804
2828	曹承衍	38787
2829	海思半導體	38780
2830	中華民國歷任總統得票率	38762
2831	各国国防预算列表	38727
2832	平日下午3點的戀人	38700
2833	八王之乱	38694
2834	李小琳	38670
2835	妮可·基嫚	38647
2836	香港臨時政府宣言	38646
2837	东风系列导弹	38641
2838	賢惠幼妻仙狐小姐	38600
2839	约翰·列侬	38555
2840	楊岳橋	38535
2841	五八事件	38496
2842	疯狂的外星人	38479
2843	人畜共通傳染病	38465
2844	張惠妹	38402
2845	徐智慧 (1984年)	38393
2846	中華民國國旗	38353
2847	獅子航空610號班機空難	38353
2848	黑暗騎士：黎明昇起	38336
2849	全面攻佔2：倫敦救援	38328
2850	反對逃犯條例修訂草案運動過程 (2019年11月)	38320
2851	丁子朗	38308
2852	克娄巴特拉七世	38300
2853	老酒馆	38289
2854	和勝和	38278
2855	國際中華小姐競選	38186
2856	相馬茜	38183
2857	那夜凌晨，我坐上了旺角開往大埔的紅VAN (電影)	38074
2858	海铃	38069
2859	Oh My Venus	38067
2860	皇太子妃雅子	38050
2861	順藤而上的你	38039
2862	新屋嶺扣留中心	38037
2863	王者天下	38021
2864	王羽	38009
2865	草東沒有派對	37964
2866	潘汉年	37942
2867	白卜庭	37923
2868	立冬	37918
2869	南京应用技术学校冲突事件	37910
2870	好心作怪	37895
2871	全英羽毛球公开锦标赛	37846
2872	名偵探柯南：零的執行人	37844
2873	魔術學姐	37837
2874	藍鈞天	37820
2875	2018年度勁歌金曲得獎名單	37814
2876	戰×戀	37799
2877	COP CRAFT	37778
2878	鄭柔美	37773
2879	魏尔斯特拉斯函数	37771
2880	爱德华·斯诺登	37770
2881	我的奇妙男友2之恋恋不忘	37738
2882	一弦定音！	37724
2883	血污：夜之仪式	37714
2884	驚奇隊長 (邁-威爾)	37690
2885	謝祖武	37688
2886	好市多	37680
2887	咖啡代用品	37621
2888	火箭人 (2019年電影)	37593
2889	達斯·維達	37568
2890	我们都要好好的	37564
2891	李佳豫	37521
2892	張永成	37495
2893	名不虛傳	37481
2894	我的前半生 (电视剧)	37470
2895	林逸欣	37464
2896	第69回NHK紅白歌合戰	37463
2897	2019年中華航空機師罷工事件	37435
2898	羅馬 (2018年電影)	37425
2899	奋斗吧，少年！	37373
2900	張景淳	37335
2901	张伦硕	37311
2902	中央人民政府駐香港特別行政區聯絡辦公室	37297
2903	Return (韓國電視劇)	37292
2904	狗狗的旅程 (電影)	37269
2905	黃文迪	37241
2906	亞當·崔佛	37227
2907	叱咤樂壇流行榜頒獎典禮	37191
2908	古寧頭戰役	37155
2909	醉玲珑	37124
2910	夜貓組	37117
2911	高海寧	37083
2912	丹麦女孩	37073
2913	王以綸	37063
2914	雷神2：黑暗世界	37054
2915	妖精尾巴 (虛構組織)	37039
2916	林智鴻	37025
2917	亞馬遜雨林	37005
2918	太空侵略者	37005
2919	黃錦燊	36987
2920	姚子羚	36963
2921	圣诞老人	36963
2922	愚人节	36936
2923	騷亂時節的少女們。	36926
2924	腊八节	36893
2925	公主嫁到	36888
2926	毛加恩	36875
2927	翠絲 (電影)	36854
2928	艾維奇	36806
2929	廣義相對論	36781
2930	辜莞允	36777
2931	黃光亮	36750
2932	香港小姐競選	36725
2933	Fromis 9	36717
2934	怨恨屋本舖	36673
2935	花江夏樹	36646
2936	七夕 (華人)	36635
2937	秦沛	36630
2938	機智牢房生活	36612
2939	凱薩琳 (遊戲)	36598
2940	謝安琪	36582
2941	血觀音	36565
2942	林榮基	36482
2943	冰球比赛中的斗殴	36434
2944	吳姍儒	36431
2945	陳竹昇	36421
2946	許瑋甯	36411
2947	祁家威	36394
2948	王祖賢	36388
2949	楊世光	36340
2950	大熊猫	36335
2951	杰森·莫玛	36332
2952	李柱銘	36317
2953	柴克·萊威	36314
2954	波音777	36272
2955	李宥英	36272
2956	2014年台北捷運隨機殺人事件	36257
2957	葉毓蘭	36233
2958	谢逊	36233
2959	兩天一夜	36221
2960	張華峰	36205
2961	丁允恭	36167
2962	X戰警：未來昔日	36162
2963	中国人民武装警察部队	36157
2964	葉德嫻	36127
2965	STAR WARS：原力覺醒	36099
2966	2016年及2017年香港政治制度改革	36065
2967	米莉·芭比·布朗	36025
2968	和平紀念日 (臺灣)	36012
2969	人日	35970
2970	神盾局特工	35950
2971	下町火箭	35927
2972	佔領中環	35860
2973	心灵捕手	35856
2974	無敵破壞王2：網路大暴走	35849
2975	智利	35843
2976	黎巴嫩长枪党	35833
2977	沈韋汝	35806
2978	075型两栖攻击舰	35794
2979	2004年中華民國總統選舉	35786
2980	假面飯店	35753
2981	蒙面唱將猜猜猜 (第三季)	35722
2982	CIX	35618
2983	守百年之约	35609
2984	林思宇	35589
2985	郭國文	35570
2986	郝柏村	35565
2987	連俞涵	35535
2988	玩具总动员角色列表	35532
2989	偽裝者 (2015年電視劇)	35491
2990	北戴河办公制度	35481
2991	吳樾 (演員)	35468
2992	劉逸雲	35466
2993	巫师3：狂猎	35433
2994	國家航空公司	35428
2995	朱凱廸	35411
2996	于朦胧	35329
2997	江祖平	35318
